source,target,weight
"(121.425,31.191999999999997)","(121.42200000000001,31.193)",0.0031622776601565156
"(121.52,31.252)","(121.55,31.268)",0.03400000000000185
"(121.477,31.252)","(121.48299999999999,31.250999999999998)",0.006082762530284627
"(121.435,31.324)","(121.42299999999999,31.329)",0.013000000000013156
"(121.443,31.211)","(121.415,31.219)",0.029120439557114717
"(121.46,31.226)","(121.46600000000001,31.226999999999997)",0.006082762530312078
"(121.355,31.169)","(121.34200000000001,31.164)",0.01392838827717538
"(121.46700000000001,31.233)","(121.46799999999999,31.238000000000003)",0.005099019513590655
"(121.51799999999999,31.316999999999997)","(121.514,31.302)",0.015524174696254738
"(121.429,31.246)","(121.426,31.241)",0.005830951894844506
"(121.445,31.342)","(121.43799999999999,31.339000000000002)",0.007615773105867151
"(121.531,31.323)","(121.522,31.324)",0.009055385138137891
"(121.429,31.144000000000002)","(121.431,31.151)",0.007280109889277215
"(121.38799999999999,31.186)","(121.381,31.194000000000003)",0.010630145812730595
"(121.477,31.261)","(121.50399999999999,31.276)",0.03088689042294975
"(121.48,31.285999999999998)","(121.465,31.281999999999996)",0.015524174696260917
"(121.45700000000001,31.115)","(121.45100000000001,31.111)",0.007211102550926938
"(121.579,31.269000000000002)","(121.583,31.283)",0.01456021977856175
"(121.514,31.307)","(121.505,31.335)",0.02941088233970773
"(121.479,31.307)","(121.477,31.296)",0.01118033988749736
"(121.42299999999999,31.249000000000002)","(121.402,31.186)",0.06640783086353398
"(121.49,31.313000000000002)","(121.488,31.32)",0.007280109889277215
"(121.478,31.204)","(121.477,31.199)",0.005099019513589959
"(121.37899999999999,31.278000000000002)","(121.37700000000001,31.272)",0.006324555320334377
"(121.322,31.241)","(121.32799999999999,31.241999999999997)",0.0060827625302840435
"(121.48100000000001,31.32)","(121.521,31.291)",0.049406477308136014
"(121.54899999999999,31.274)","(121.545,31.272)",0.004472135954992335
"(121.525,31.326999999999998)","(121.52,31.326)",0.005099019513601803
"(121.435,31.142)","(121.443,31.156999999999996)",0.01699999999999528
"(121.46,31.246)","(121.461,31.250999999999998)",0.005099019513592746
"(121.46799999999999,31.264)","(121.461,31.273000000000003)",0.0114017542509888
"(121.484,31.237)","(121.44,31.287)",0.06660330322138536
"(121.48200000000001,31.302)","(121.46700000000001,31.304000000000002)",0.015132745950422442
"(121.41799999999999,31.201)","(121.417,31.2)",0.001414213562367287
"(121.508,31.311999999999998)","(121.51700000000001,31.311)",0.009055385138151621
"(121.446,31.118000000000002)","(121.448,31.125999999999998)",0.00824621125122989
"(121.515,31.197)","(121.51299999999999,31.191)",0.006324555320339995
"(121.516,31.29)","(121.501,31.289)",0.01503329637837332
"(121.514,31.305)","(121.507,31.302)",0.0076157731058554895
"(121.475,31.283)","(121.46799999999999,31.274)",0.01140175425099472
"(121.34100000000001,31.162)","(121.352,31.168000000000003)",0.012529964086139685
"(121.475,31.223000000000003)","(121.48200000000001,31.215999999999998)",0.009899494936628788
"(121.32,31.295)","(121.309,31.29)",0.012083045973591697
"(121.44,31.241999999999997)","(121.435,31.223000000000003)",0.019646882704382314
"(121.50200000000001,31.31)","(121.538,31.313000000000002)",0.03612478373636439
"(121.542,31.33)","(121.544,31.336)",0.0063245553203355
"(121.366,31.250999999999998)","(121.365,31.239)",0.012041594578789604
"(121.509,31.316)","(121.535,31.328000000000003)",0.02863564212655098
"(121.43700000000001,31.33)","(121.44,31.331)",0.003162277660155392
"(121.509,31.185)","(121.514,31.171999999999997)",0.013928388277184052
"(121.46600000000001,31.291999999999998)","(121.478,31.27)",0.0250599281722754
"(121.463,31.302)","(121.46700000000001,31.303)",0.0041231056256364855
"(121.435,31.324)","(121.448,31.313000000000002)",0.01702938636591905
"(121.53200000000001,31.331999999999997)","(121.53299999999999,31.331)",0.0014142135623547263
"(121.538,31.313000000000002)","(121.53299999999999,31.304000000000002)",0.010295630140991992
"(121.296,31.206)","(121.292,31.209)",0.0050000000000039796
"(121.446,31.261999999999997)","(121.441,31.259)",0.005830951894839631
"(121.48200000000001,31.229)","(121.48700000000001,31.211)",0.018681541692268846
"(121.471,31.32)","(121.473,31.324)",0.00447213595499869
"(121.419,31.254)","(121.404,31.255)",0.01503329637837332
"(121.459,31.201999999999998)","(121.455,31.205)",0.0050000000000039796
"(121.43299999999999,31.201)","(121.42,31.204)",0.013341664064117608
"(121.336,31.268)","(121.346,31.258000000000003)",0.014142135623733162
"(121.42200000000001,31.283)","(121.428,31.293000000000003)",0.011661903789684748
"(121.523,31.147)","(121.527,31.143)",0.00565685424949427
"(121.48899999999999,31.334)","(121.47,31.32)",0.023600847442404458
"(121.405,31.13)","(121.39299999999999,31.131999999999998)",0.012165525060610723
"(121.404,31.211)","(121.369,31.208000000000002)",0.035128336140496895
"(121.363,31.131999999999998)","(121.355,31.115)",0.01878829422805356
"(121.52799999999999,31.275)","(121.515,31.299)",0.027294688127908882
"(121.397,31.253)","(121.39399999999999,31.25)",0.004242640687129495
"(121.47399999999999,31.316999999999997)","(121.485,31.318)",0.011045361017197544
"(121.39,31.174)","(121.396,31.163)",0.012529964086141102
"(121.507,31.281)","(121.50200000000001,31.285999999999998)",0.007071067811861557
"(121.412,31.230999999999998)","(121.40100000000001,31.229)",0.0111803398874945
"(121.516,31.296999999999997)","(121.522,31.291999999999998)",0.007810249675906192
"(121.47,31.229)","(121.46700000000001,31.221999999999998)",0.0076157731058596875
"(121.416,31.361)","(121.431,31.368000000000002)",0.016552945357247977
"(121.436,31.318)","(121.443,31.313000000000002)",0.008602325267034555
"(121.402,31.264)","(121.374,31.265)",0.028017851452249637
"(121.476,31.209)","(121.45700000000001,31.241)",0.03721558813185235
"(121.516,31.264)","(121.53,31.261)",0.014317821063272264
"(121.51899999999999,31.302)","(121.48,31.311)",0.040024992192366673
"(121.59299999999999,31.261)","(121.59,31.273000000000003)",0.01236931687685345
"(121.486,31.302)","(121.492,31.311)",0.010816653826392379
"(121.45700000000001,31.185)","(121.458,31.191)",0.006082762530296893
"(121.4,31.279)","(121.39299999999999,31.274)",0.008602325267057682
"(121.32600000000001,31.302)","(121.31700000000001,31.311999999999998)",0.01345362404707246
"(121.40100000000001,31.246)","(121.413,31.27)",0.02683281572999214
"(121.417,31.284000000000002)","(121.414,31.275)",0.009486832980508867
"(121.602,31.266)","(121.59299999999999,31.261)",0.010295630140999238
"(121.559,31.274)","(121.551,31.279)",0.009433981132052316
"(121.54,31.186999999999998)","(121.54700000000001,31.184)",0.007615773105867151
"(121.416,31.154)","(121.411,31.164)",0.011180339887498314
"(121.485,31.204)","(121.491,31.214000000000002)",0.011661903789692058
"(121.536,31.328000000000003)","(121.52600000000001,31.324)",0.01077032961426106
"(121.431,31.265)","(121.43,31.261999999999997)",0.003162277660168874
"(121.37899999999999,31.315)","(121.389,31.32)",0.011180339887503079
"(121.40100000000001,31.294)","(121.4,31.288)",0.006082762530299229
"(121.449,31.186999999999998)","(121.465,31.211)",0.028844410203715636
"(121.47399999999999,31.296999999999997)","(121.48100000000001,31.291999999999998)",0.008602325267057682
"(121.469,31.221999999999998)","(121.441,31.246)",0.036878177829165755
"(121.493,31.285999999999998)","(121.48200000000001,31.281)",0.01208304597357729
"(121.49,31.264)","(121.486,31.272)",0.008944271909994202
"(121.45700000000001,31.313000000000002)","(121.459,31.316999999999997)",0.004472135954992334
"(121.395,31.211)","(121.434,31.143)",0.07839005038906291
"(121.42299999999999,31.264)","(121.42200000000001,31.261999999999997)",0.0022360679774914008
"(121.37,31.244)","(121.37100000000001,31.255)",0.011045361017186929
"(121.539,31.265)","(121.53299999999999,31.269000000000002)",0.007211102550940733
"(121.445,31.335)","(121.42299999999999,31.32)",0.026627053911393618
"(121.382,31.160999999999998)","(121.37799999999999,31.16)",0.004123105625635624
"(121.44200000000001,31.221999999999998)","(121.431,31.215999999999998)",0.01252996408615046
"(121.514,31.307)","(121.51100000000001,31.302)",0.005830951894837195
"(121.449,31.191999999999997)","(121.469,31.205)",0.023853720883750703
"(121.475,31.296)","(121.48100000000001,31.295)",0.006082762530312078
"(121.51,31.276999999999997)","(121.485,31.236)",0.04802082881417212
"(121.471,31.296)","(121.46600000000001,31.275)",0.021587033144922625
"(121.367,31.261999999999997)","(121.37899999999999,31.254)",0.014422205101842053
"(121.43799999999999,31.12)","(121.432,31.154)",0.03452535300326064
"(121.348,31.191)","(121.354,31.176)",0.016155494421404123
"(121.494,31.305)","(121.51100000000001,31.304000000000002)",0.017029386365936365
"(121.506,31.329)","(121.501,31.336)",0.008602325267038273
"(121.492,31.226999999999997)","(121.49700000000001,31.225)",0.005385164807141745
"(121.31,31.209)","(121.315,31.195)",0.014866068747316361
"(121.48,31.311)","(121.485,31.305999999999997)",0.0070710678118640685
"(121.428,31.155)","(121.425,31.163)",0.008544003745316745
"(121.40799999999999,31.208000000000002)","(121.39399999999999,31.26)",0.05385164807134356
"(121.462,31.252)","(121.471,31.255)",0.009486832980505497
"(121.5,31.305)","(121.49700000000001,31.281)",0.024186773244894804
"(121.316,31.153000000000002)","(121.294,31.195)",0.04741307836451964
"(121.479,31.273000000000003)","(121.491,31.281999999999996)",0.014999999999996306
"(121.296,31.268)","(121.303,31.271)",0.0076157731058554895
"(121.271,31.169)","(121.26799999999999,31.171)",0.003605551275475293
"(121.48700000000001,31.281)","(121.49,31.285)",0.00499999999999261
"(121.50399999999999,31.304000000000002)","(121.50299999999999,31.303)",0.0014142135623773356
"(121.51899999999999,31.302)","(121.52,31.291999999999998)",0.010049875621122922
"(121.48899999999999,31.293000000000003)","(121.473,31.296999999999997)",0.01649242250246064
"(121.435,31.244)","(121.44200000000001,31.23)",0.01565247584250018
"(121.49799999999999,31.224)","(121.47399999999999,31.218000000000004)",0.02473863375370604
"(121.47,31.19)","(121.464,31.193)",0.006708203932499624
"(121.491,31.245)","(121.49700000000001,31.25)",0.00781024967591711
"(121.43299999999999,31.353)","(121.428,31.346999999999998)",0.007810249675906647
"(121.515,31.263)","(121.51100000000001,31.261999999999997)",0.004123105625609775
"(121.361,31.267)","(121.37700000000001,31.271)",0.01649242250247615
"(121.36399999999999,31.219)","(121.37,31.221999999999998)",0.006708203932510745
"(121.417,31.131)","(121.426,31.13)",0.009055385138137891
"(121.448,31.250999999999998)","(121.475,31.254)",0.02716615541441367
"(121.551,31.293000000000003)","(121.529,31.279)",0.026076809620816852
"(121.478,31.27)","(121.475,31.263)",0.00761577310586202
"(121.535,31.285)","(121.53399999999999,31.287)",0.0022360679775009335
"(121.444,31.155)","(121.431,31.136999999999997)",0.022203603311181014
"(121.581,31.255)","(121.585,31.25)",0.006403124237426248
"(121.49600000000001,31.301)","(121.512,31.302)",0.016031219541872626
"(121.382,31.17)","(121.37299999999999,31.180999999999997)",0.014212670403557767
"(121.51299999999999,31.303)","(121.51,31.307)",0.004999999999989769
"(121.41799999999999,31.206999999999997)","(121.42399999999999,31.204)",0.006708203932498035
"(121.536,31.289)","(121.542,31.291999999999998)",0.006708203932498035
"(121.382,31.243000000000002)","(121.37899999999999,31.244)",0.0031622776601812315
"(121.31299999999999,31.311999999999998)","(121.31700000000001,31.311)",0.004123105625635624
"(121.506,31.276)","(121.51,31.273000000000003)",0.005000000000001848
"(121.45299999999999,31.156999999999996)","(121.459,31.159000000000002)",0.006324555320352352
"(121.485,31.279)","(121.48100000000001,31.268)",0.011704699910715719
"(121.553,31.279)","(121.54299999999999,31.274)",0.011180339887503079
"(121.461,31.323)","(121.459,31.32)",0.0036055512754614985
"(121.49,31.23)","(121.48700000000001,31.213)",0.017262676501629087
"(121.40899999999999,31.194000000000003)","(121.43700000000001,31.206999999999997)",0.030870698080882126
"(121.43,31.268)","(121.439,31.27)",0.009219544457279107
"(121.444,31.174)","(121.43299999999999,31.180999999999997)",0.013038404810412513
"(121.463,31.180999999999997)","(121.42,31.135)",0.06296824596571625
"(121.45299999999999,31.234)","(121.458,31.226999999999997)",0.008602325267052313
"(121.491,31.304000000000002)","(121.484,31.305)",0.0070710678118700975
"(121.368,31.156999999999996)","(121.367,31.151999999999997)",0.005099019513589959
"(121.441,31.331)","(121.449,31.329)",0.008246211251230751
"(121.37899999999999,31.311999999999998)","(121.40799999999999,31.314)",0.029068883707493803
"(121.521,31.267)","(121.52600000000001,31.265)",0.005385164807143065
"(121.43299999999999,31.264)","(121.446,31.261)",0.013341664064131455
"(121.531,31.288)","(121.535,31.285999999999998)",0.004472135954992335
"(121.404,31.291)","(121.405,31.294)",0.0031622776601699975
"(121.221,31.383000000000003)","(121.227,31.377)",0.008485281374241404
"(121.41,31.308000000000003)","(121.448,31.305999999999997)",0.03805259518087792
"(121.429,31.199)","(121.447,31.217)",0.025455844122714164
"(121.45700000000001,31.254)","(121.455,31.259)",0.005385164807137127
"(121.39299999999999,31.12)","(121.40100000000001,31.124000000000002)",0.008944271910021211
"(121.421,31.232)","(121.48100000000001,31.223000000000003)",0.060671245248471825
"(121.51899999999999,31.291999999999998)","(121.508,31.295)",0.011401754250988176
"(121.434,31.133000000000003)","(121.441,31.135)",0.007280109889285023
"(121.387,31.136)","(121.368,31.141)",0.019646882704393524
"(121.522,31.159000000000002)","(121.51899999999999,31.182)",0.023194827009484425
"(121.53399999999999,31.261)","(121.541,31.283)",0.02308679276123383
"(121.385,31.176)","(121.383,31.184)",0.008246211251240228
"(121.50299999999999,31.273000000000003)","(121.51100000000001,31.281)",0.011313708498998588
"(121.365,31.244)","(121.369,31.233)",0.011704699910720574
"(121.46600000000001,31.267)","(121.461,31.269000000000002)",0.005385164807144384
"(121.455,31.182)","(121.45,31.177)",0.007071067811861557
"(121.507,31.142)","(121.505,31.135)",0.00728010988928112
"(121.361,31.198)","(121.359,31.22)",0.022090722034373858
"(121.531,31.328000000000003)","(121.454,31.316)",0.07792945527848892
"(121.42299999999999,31.224)","(121.416,31.218000000000004)",0.009219544457283731
"(121.439,31.26)","(121.43700000000001,31.261999999999997)",0.0028284271247295497
"(121.538,31.324)","(121.542,31.320999999999998)",0.005000000000006111
"(121.521,31.326)","(121.531,31.328000000000003)",0.010198039027191064
"(121.38799999999999,31.108)","(121.39,31.104)",0.004472135955005045
"(121.411,31.289)","(121.421,31.285)",0.010770329614274253
"(121.435,31.184)","(121.44,31.179000000000002)",0.007071067811861557
"(121.46799999999999,31.291999999999998)","(121.477,31.287)",0.010295630140999238
"(121.54,31.191999999999997)","(121.51899999999999,31.213)",0.029698484809848682
"(121.43,31.166)","(121.425,31.171999999999997)",0.007810249675910286
"(121.436,31.177)","(121.45700000000001,31.241)",0.06735725647619595
"(121.434,31.279)","(121.42299999999999,31.284000000000002)",0.012083045973604635
"(121.508,31.29)","(121.501,31.289)",0.00707106781185603
"(121.462,31.328000000000003)","(121.455,31.33)",0.007280109889284047
"(121.48700000000001,31.298000000000002)","(121.477,31.304000000000002)",0.011661903789695106
"(121.488,31.259)","(121.478,31.269000000000002)",0.014142135623735673
"(121.369,31.249000000000002)","(121.367,31.238000000000003)",0.01118033988749736
"(121.531,31.32)","(121.529,31.301)",0.019104973174545695
"(121.477,31.291)","(121.47399999999999,31.294)",0.004242640687129495
"(121.345,31.173000000000002)","(121.351,31.186999999999998)",0.01523154621172404
"(121.50299999999999,31.303)","(121.512,31.302)",0.009055385138152015
"(121.48200000000001,31.21)","(121.48299999999999,31.221)",0.011045361017184356
"(121.509,31.289)","(121.524,31.293000000000003)",0.015524174696260917
"(121.506,31.320999999999998)","(121.51,31.316999999999997)",0.005656854249496782
"(121.521,31.288)","(121.51899999999999,31.287)",0.0022360679775088777
"(121.464,31.234)","(121.459,31.256999999999998)",0.023537204591874895
"(121.538,31.296)","(121.53299999999999,31.295)",0.005099019513601803
"(121.34,31.291999999999998)","(121.348,31.281999999999996)",0.012806248474864149
"(121.43799999999999,31.160999999999998)","(121.48,31.244)",0.09302150289046965
"(121.462,31.256999999999998)","(121.46600000000001,31.267)",0.010770329614272276
"(121.40299999999999,31.307)","(121.411,31.304000000000002)",0.008544003745325478
"(121.48299999999999,31.250999999999998)","(121.48200000000001,31.256999999999998)",0.006082762530294557
"(121.539,31.328000000000003)","(121.537,31.33)",0.0028284271247395985
"(121.46,31.274)","(121.458,31.275)",0.0022360679774945783
"(121.319,31.138)","(121.316,31.146)",0.008544003745316745
"(121.469,31.271)","(121.46600000000001,31.266)",0.005830951894840241
"(121.426,31.182)","(121.432,31.18)",0.006324555320336624
"(121.406,31.285)","(121.39399999999999,31.281999999999996)",0.012369316876868099
"(121.486,31.272)","(121.488,31.261)",0.01118033988749736
"(121.425,31.289)","(121.45700000000001,31.296999999999997)",0.03298484500495057
"(121.493,31.340999999999998)","(121.479,31.32)",0.025238858928243298
"(121.56,31.184)","(121.561,31.183000000000003)",0.0014142135623748235
"(121.542,31.314)","(121.54899999999999,31.307)",0.009899494936606178
"(121.51299999999999,31.124000000000002)","(121.51100000000001,31.125999999999998)",0.0028284271247295497
"(121.381,31.244)","(121.414,31.237)",0.033734255586867525
"(121.535,31.288)","(121.53299999999999,31.328000000000003)",0.04004996878900475
"(121.476,31.238000000000003)","(121.45200000000001,31.229)",0.025632011235941506
"(121.51799999999999,31.274)","(121.536,31.281999999999996)",0.01969771560360402
"(121.412,31.254)","(121.436,31.258000000000003)",0.024331050121193996
"(121.559,31.253)","(121.57700000000001,31.258000000000003)",0.01868154169228444
"(121.479,31.311)","(121.495,31.323)",0.02000000000000455
"(121.444,31.224)","(121.434,31.22)",0.010770329614274253
"(121.486,31.3)","(121.48200000000001,31.29)",0.010770329614266997
"(121.435,31.168000000000003)","(121.427,31.177)",0.01204159457878695
"(121.488,31.281999999999996)","(121.492,31.293000000000003)",0.011704699910727251
"(121.458,31.168000000000003)","(121.461,31.174)",0.006708203932496446
"(121.44,31.335)","(121.448,31.34)",0.009433981132052316
"(121.40100000000001,31.250999999999998)","(121.406,31.247)",0.006403124237427913
"(121.484,31.305999999999997)","(121.479,31.307)",0.0050990195135885655
"(121.35,31.313000000000002)","(121.37700000000001,31.308000000000003)",0.02745906043550676
"(121.29799999999999,31.188000000000002)","(121.29700000000001,31.186999999999998)",0.0014142135623597504
"(121.479,31.28)","(121.471,31.294)",0.01612451549659433
"(121.544,31.293000000000003)","(121.536,31.295)",0.008246211251230751
"(121.43299999999999,31.235)","(121.43700000000001,31.238000000000003)",0.005000000000017479
"(121.396,31.17)","(121.38600000000001,31.188000000000002)",0.02059126028197018
"(121.426,31.186999999999998)","(121.391,31.182)",0.03535533905932386
"(121.508,31.236)","(121.51700000000001,31.238000000000003)",0.009219544457307622
"(121.417,31.272)","(121.42299999999999,31.273000000000003)",0.006082762530285212
"(121.54899999999999,31.206)","(121.557,31.252)",0.04669047011971607
"(121.473,31.235)","(121.45200000000001,31.245)",0.023259406699214575
"(121.45,31.291999999999998)","(121.429,31.3)",0.022472205054245926
"(121.49799999999999,31.301)","(121.505,31.3)",0.0070710678118700975
"(121.572,31.249000000000002)","(121.584,31.246)",0.012369316876854313
"(121.611,31.076999999999998)","(121.594,31.081)",0.017464249196583136
"(121.366,31.256)","(121.36399999999999,31.249000000000002)",0.00728010988928112
"(121.315,31.247)","(121.31,31.237)",0.011180339887498314
"(121.41,31.245)","(121.352,31.285)",0.07045565981522767
"(121.40700000000001,31.218000000000004)","(121.42299999999999,31.195)",0.02801785145223328
"(121.488,31.258000000000003)","(121.493,31.261999999999997)",0.006403124237425693
"(121.48,31.314)","(121.485,31.305999999999997)",0.009433981132056459
"(121.351,31.131)","(121.325,31.127)",0.026305892875928306
"(121.523,31.328000000000003)","(121.52799999999999,31.339000000000002)",0.01208304597359199
"(121.47,31.19)","(121.47399999999999,31.199)",0.00984885780179263
"(121.42299999999999,31.237)","(121.412,31.226999999999997)",0.014866068747305845
"(121.40799999999999,31.29)","(121.38600000000001,31.293000000000003)",0.022203603311152374
"(121.321,31.24)","(121.31299999999999,31.246)",0.010000000000007959
"(121.449,31.342)","(121.443,31.34)",0.006324555320336624
"(121.45700000000001,31.279)","(121.471,31.294)",0.020518284528680736
"(121.419,31.195)","(121.4,31.199)",0.019416487838939307
"(121.49,31.331)","(121.491,31.338)",0.007071067811867586
"(121.45200000000001,31.234)","(121.45,31.238000000000003)",0.004472135955005045
"(121.40700000000001,31.168000000000003)","(121.406,31.171999999999997)",0.004123105625613221
"(121.527,31.320999999999998)","(121.525,31.326)",0.005385164807135147
"(121.426,31.271)","(121.411,31.27)",0.015033296378373556
"(121.391,31.255)","(121.397,31.26)",0.007810249675908466
"(121.39299999999999,31.230999999999998)","(121.385,31.247)",0.01788854381999158
"(121.42399999999999,31.179000000000002)","(121.45200000000001,31.139)",0.048826222462948494
"(121.52600000000001,31.285999999999998)","(121.52799999999999,31.279)",0.007280109889273312
"(121.447,31.215)","(121.455,31.217)",0.008246211251230751
"(121.431,31.291)","(121.43,31.296999999999997)",0.006082762530293388
"(121.594,31.276999999999997)","(121.59200000000001,31.28)",0.0036055512754565714
"(121.5,31.281)","(121.506,31.28)",0.006082762530298062
"(121.478,31.228)","(121.485,31.236)",0.01063014581273728
"(121.44200000000001,31.307)","(121.441,31.31)",0.0031622776601699975
"(121.475,31.294)","(121.48299999999999,31.29)",0.00894427190999579
"(121.471,31.193)","(121.459,31.195)",0.012165525060596706
"(121.535,31.27)","(121.527,31.278000000000002)",0.011313708498983515
"(121.305,31.201999999999998)","(121.30799999999999,31.208000000000002)",0.006708203932496446
"(121.46600000000001,31.256999999999998)","(121.47,31.259)",0.004472135954992335
"(121.383,31.247)","(121.36399999999999,31.26)",0.023021728866448127
"(121.51799999999999,31.295)","(121.512,31.302)",0.009219544457282191
"(121.506,31.329)","(121.501,31.336)",0.008602325267038273
"(121.36200000000001,31.357)","(121.37200000000001,31.36)",0.010440306508915483
"(121.42200000000001,31.241)","(121.429,31.234)",0.009899494936603666
"(121.465,31.211)","(121.46700000000001,31.206)",0.005385164807137127
"(121.46600000000001,31.217)","(121.47200000000001,31.193)",0.024738633753703453
"(121.375,31.237)","(121.37,31.24)",0.00583095189484146
"(121.53,31.263)","(121.523,31.301)",0.03863935817272098
"(121.41799999999999,31.138)","(121.416,31.136999999999997)",0.0022360679774977564
"(121.458,31.296999999999997)","(121.448,31.301)",0.010770329614274253
"(121.387,31.26)","(121.38799999999999,31.259)",0.001414213562367287
"(121.429,31.174)","(121.43700000000001,31.185)",0.013601470508740573
"(121.47200000000001,31.191999999999997)","(121.464,31.194000000000003)",0.008246211251246261
"(121.505,31.305)","(121.508,31.304000000000002)",0.00316227766016775
"(121.40700000000001,31.25)","(121.414,31.255)",0.008602325267034555
"(121.41,31.23)","(121.402,31.241999999999997)",0.01442220510185092
"(121.484,31.304000000000002)","(121.479,31.296999999999997)",0.008602325267044054
"(121.493,31.218000000000004)","(121.499,31.211)",0.009219544457296834
"(121.469,31.324)","(121.47,31.319000000000003)",0.005099019513592746
"(121.44200000000001,31.329)","(121.459,31.331999999999997)",0.017262676501627442
"(121.41,31.27)","(121.39399999999999,31.276)",0.017088007490640145
"(121.507,31.313000000000002)","(121.508,31.316)",0.003162277660162133
"(121.537,31.324)","(121.538,31.322)",0.002236067977497756
"(121.375,31.271)","(121.383,31.264)",0.010630145812732267
"(121.53200000000001,31.311999999999998)","(121.54,31.320999999999998)",0.012041594578789606
"(121.617,31.212)","(121.62700000000001,31.219)",0.012206555615738725
"(121.35799999999999,31.17)","(121.346,31.156999999999996)",0.017691806012948647
"(121.389,31.25)","(121.391,31.250999999999998)",0.0022360679775072887
"(121.449,31.293000000000003)","(121.44200000000001,31.296)",0.0076157731058540895
"(121.58200000000001,31.241)","(121.59700000000001,31.255)",0.02051828452868316
"(121.46,31.206999999999997)","(121.464,31.2)",0.008062257748299148
"(121.45,31.209)","(121.445,31.213)",0.006403124237441229
"(121.384,31.129)","(121.39,31.122)",0.009219544457294136
"(121.48700000000001,31.243000000000002)","(121.477,31.252)",0.013453624047075365
"(121.499,31.248)","(121.49700000000001,31.25)",0.002828427124732062
"(121.488,31.259)","(121.491,31.252)",0.0076157731058652854
"(121.447,31.183000000000003)","(121.43700000000001,31.186999999999998)",0.01077032961425842
"(121.509,31.308000000000003)","(121.537,31.329)",0.03500000000000299
"(121.53200000000001,31.331)","(121.531,31.323)",0.008062257748298269
"(121.46,31.313000000000002)","(121.447,31.325)",0.01769180601294543
"(121.48,31.199)","(121.486,31.209)",0.011661903789689012
"(121.53200000000001,31.323)","(121.535,31.328000000000003)",0.005830951894840241
"(121.435,31.244)","(121.429,31.259)",0.016155494421404123
"(121.478,31.285999999999998)","(121.509,31.296)",0.032572994949810766
"(121.506,31.203000000000003)","(121.508,31.201999999999998)",0.0022360679774977564
"(121.443,31.278000000000002)","(121.478,31.27)",0.03590264614202975
"(121.406,31.308000000000003)","(121.427,31.303)",0.02158703314492427
"(121.485,31.305999999999997)","(121.492,31.311)",0.008602325267048183
"(121.421,31.283)","(121.404,31.284000000000002)",0.017029386365936573
"(121.47200000000001,31.218000000000004)","(121.48200000000001,31.211)",0.012206555615740763
"(121.439,31.293000000000003)","(121.449,31.291999999999998)",0.010049875621126456
"(121.484,31.314)","(121.47399999999999,31.315)",0.010049875621126102
"(121.46799999999999,31.264)","(121.465,31.271)",0.0076157731058596875
"(121.443,31.28)","(121.432,31.276999999999997)",0.011401754250988176
"(121.479,31.225)","(121.495,31.214000000000002)",0.019416487838951568
"(121.512,31.279)","(121.51,31.276999999999997)",0.0028284271247446227
"(121.45100000000001,31.221999999999998)","(121.431,31.22)",0.02009975124225185
"(121.447,31.318)","(121.435,31.324)",0.013416407864999248
"(121.49700000000001,31.29)","(121.48700000000001,31.293000000000003)",0.010440306508916504
"(121.476,31.178)","(121.43299999999999,31.195)",0.04623851208679329
"(121.512,31.273000000000003)","(121.50399999999999,31.256999999999998)",0.017888543820007468
"(121.52600000000001,31.316999999999997)","(121.529,31.333000000000002)",0.01627882059610236
"(121.368,31.293000000000003)","(121.419,31.27)",0.05594640292280056
"(121.542,31.311)","(121.53399999999999,31.320999999999998)",0.012806248474870252
"(121.36399999999999,31.26)","(121.363,31.254)",0.006082762530296893
"(121.48,31.226)","(121.478,31.228)",0.002828427124754671
"(121.51700000000001,31.308000000000003)","(121.514,31.305)",0.0042426406871320065
"(121.348,31.281)","(121.344,31.289)",0.008944271910003734
"(121.48200000000001,31.281)","(121.479,31.27)",0.011401754250994408
"(121.529,31.318)","(121.53200000000001,31.311999999999998)",0.006708203932509156
"(121.39299999999999,31.209)","(121.41799999999999,31.199)",0.02692582403567706
"(121.48100000000001,31.266)","(121.479,31.261999999999997)",0.004472135955005045
"(121.42299999999999,31.218000000000004)","(121.412,31.2)",0.021095023109722937
"(121.48200000000001,31.29)","(121.485,31.296)",0.006708203932493269
"(121.431,31.288)","(121.45,31.291999999999998)",0.019416487838952484
"(121.488,31.298000000000002)","(121.48899999999999,31.311)",0.013038404810402703
"(121.48899999999999,31.32)","(121.49,31.316999999999997)",0.0031622776601733676
"(121.449,31.226)","(121.44,31.219)",0.011401754250990359
"(121.461,31.274)","(121.454,31.29)",0.01746424919657337
"(121.32799999999999,31.226999999999997)","(121.32600000000001,31.239)",0.01216552506059729
"(121.53200000000001,31.323)","(121.524,31.328000000000003)",0.00943398113206625
"(121.331,31.28)","(121.324,31.296)",0.01746424919657337
"(121.531,31.308000000000003)","(121.537,31.314)",0.00848528137423638
"(121.505,31.26)","(121.49700000000001,31.264)",0.008944271909981491
"(121.455,31.166)","(121.45200000000001,31.171999999999997)",0.006708203932490091
"(121.449,31.293000000000003)","(121.448,31.307)",0.014035668847614344
"(121.42200000000001,31.35)","(121.414,31.351)",0.008062257748307962
"(121.42200000000001,31.249000000000002)","(121.429,31.246)",0.0076157731058568885
"(121.389,31.214000000000002)","(121.37200000000001,31.217)",0.017262676501613446
"(121.44,31.294)","(121.449,31.291999999999998)",0.009219544457293751
