label,lng,lat
"(121.353,31.165)",121.353,31.165
"(121.411,31.355999999999998)",121.411,31.355999999999998
"(121.53299999999999,31.268)",121.53299999999999,31.268
"(121.51799999999999,31.276999999999997)",121.51799999999999,31.276999999999997
"(121.538,31.319000000000003)",121.538,31.319000000000003
"(121.49799999999999,31.294)",121.49799999999999,31.294
"(121.389,31.178)",121.389,31.178
"(121.447,31.299)",121.447,31.299
"(121.479,31.27)",121.479,31.27
"(121.509,31.195999999999998)",121.509,31.195999999999998
"(121.428,31.204)",121.428,31.204
"(121.34200000000001,31.165)",121.34200000000001,31.165
"(121.52799999999999,31.275)",121.52799999999999,31.275
"(121.501,31.336)",121.501,31.336
"(121.38600000000001,31.254)",121.38600000000001,31.254
"(121.48299999999999,31.32)",121.48299999999999,31.32
"(121.531,31.283)",121.531,31.283
"(121.48899999999999,31.264)",121.48899999999999,31.264
"(121.536,31.314)",121.536,31.314
"(121.46700000000001,31.21)",121.46700000000001,31.21
"(121.395,31.273000000000003)",121.395,31.273000000000003
"(121.469,31.244)",121.469,31.244
"(121.39299999999999,31.274)",121.39299999999999,31.274
"(121.445,31.324)",121.445,31.324
"(121.421,31.241999999999997)",121.421,31.241999999999997
"(121.42200000000001,31.274)",121.42200000000001,31.274
"(121.51299999999999,31.331999999999997)",121.51299999999999,31.331999999999997
"(121.399,31.244)",121.399,31.244
"(121.396,31.230999999999998)",121.396,31.230999999999998
"(121.50399999999999,31.316)",121.50399999999999,31.316
"(121.476,31.178)",121.476,31.178
"(121.42299999999999,31.154)",121.42299999999999,31.154
"(121.383,31.147)",121.383,31.147
"(121.414,31.198)",121.414,31.198
"(121.458,31.278000000000002)",121.458,31.278000000000002
"(121.292,31.21)",121.292,31.21
"(121.381,31.122)",121.381,31.122
"(121.307,31.209)",121.307,31.209
"(121.525,31.267)",121.525,31.267
"(121.426,31.349)",121.426,31.349
"(121.421,31.232)",121.421,31.232
"(121.45100000000001,31.31)",121.45100000000001,31.31
"(121.42399999999999,31.211)",121.42399999999999,31.211
"(121.48,31.258000000000003)",121.48,31.258000000000003
"(121.361,31.135)",121.361,31.135
"(121.465,31.305999999999997)",121.465,31.305999999999997
"(121.443,31.206999999999997)",121.443,31.206999999999997
"(121.54700000000001,31.266)",121.54700000000001,31.266
"(121.477,31.214000000000002)",121.477,31.214000000000002
"(121.52600000000001,31.32)",121.52600000000001,31.32
"(121.535,31.188000000000002)",121.535,31.188000000000002
"(121.51299999999999,31.229)",121.51299999999999,31.229
"(121.48200000000001,31.34)",121.48200000000001,31.34
"(121.493,31.186)",121.493,31.186
"(121.52,31.316999999999997)",121.52,31.316999999999997
"(121.53200000000001,31.313000000000002)",121.53200000000001,31.313000000000002
"(121.41799999999999,31.271)",121.41799999999999,31.271
"(121.42200000000001,31.236)",121.42200000000001,31.236
"(121.448,31.296)",121.448,31.296
"(121.381,31.319000000000003)",121.381,31.319000000000003
"(121.40700000000001,31.325)",121.40700000000001,31.325
"(121.43799999999999,31.215999999999998)",121.43799999999999,31.215999999999998
"(121.516,31.263)",121.516,31.263
"(121.49,31.331)",121.49,31.331
"(121.473,31.338)",121.473,31.338
"(121.428,31.265)",121.428,31.265
"(121.53,31.318)",121.53,31.318
"(121.32600000000001,31.27)",121.32600000000001,31.27
"(121.531,31.311999999999998)",121.531,31.311999999999998
"(121.382,31.236)",121.382,31.236
"(121.361,31.293000000000003)",121.361,31.293000000000003
"(121.38,31.233)",121.38,31.233
"(121.43,31.296)",121.43,31.296
"(121.412,31.18)",121.412,31.18
"(121.469,31.218000000000004)",121.469,31.218000000000004
"(121.416,31.174)",121.416,31.174
"(121.456,31.212)",121.456,31.212
"(121.46600000000001,31.218000000000004)",121.46600000000001,31.218000000000004
"(121.365,31.261)",121.365,31.261
"(121.477,31.183000000000003)",121.477,31.183000000000003
"(121.459,31.258000000000003)",121.459,31.258000000000003
"(121.431,31.247)",121.431,31.247
"(121.51899999999999,31.313000000000002)",121.51899999999999,31.313000000000002
"(121.43799999999999,31.285999999999998)",121.43799999999999,31.285999999999998
"(121.445,31.214000000000002)",121.445,31.214000000000002
"(121.5,31.180999999999997)",121.5,31.180999999999997
"(121.514,31.307)",121.514,31.307
"(121.431,31.201)",121.431,31.201
"(121.361,31.358)",121.361,31.358
"(121.44200000000001,31.229)",121.44200000000001,31.229
"(121.48700000000001,31.228)",121.48700000000001,31.228
"(121.311,31.309)",121.311,31.309
"(121.46700000000001,31.319000000000003)",121.46700000000001,31.319000000000003
"(121.505,31.303)",121.505,31.303
"(121.411,31.281)",121.411,31.281
"(121.484,31.248)",121.484,31.248
"(121.463,31.180999999999997)",121.463,31.180999999999997
"(121.456,31.271)",121.456,31.271
"(121.48100000000001,31.258000000000003)",121.48100000000001,31.258000000000003
"(121.43,31.198)",121.43,31.198
"(121.48700000000001,31.241)",121.48700000000001,31.241
"(121.47399999999999,31.308000000000003)",121.47399999999999,31.308000000000003
"(121.458,31.313000000000002)",121.458,31.313000000000002
"(121.405,31.274)",121.405,31.274
"(121.54,31.311)",121.54,31.311
"(121.458,31.298000000000002)",121.458,31.298000000000002
"(121.369,31.255)",121.369,31.255
"(121.441,31.24)",121.441,31.24
"(121.384,31.241999999999997)",121.384,31.241999999999997
"(121.425,31.236)",121.425,31.236
"(121.479,31.272)",121.479,31.272
"(121.319,31.288)",121.319,31.288
"(121.48299999999999,31.201999999999998)",121.48299999999999,31.201999999999998
"(121.546,31.291)",121.546,31.291
"(121.405,31.162)",121.405,31.162
"(121.45700000000001,31.226)",121.45700000000001,31.226
"(121.43299999999999,31.134)",121.43299999999999,31.134
"(121.411,31.230999999999998)",121.411,31.230999999999998
"(121.43799999999999,31.189)",121.43799999999999,31.189
"(121.404,31.239)",121.404,31.239
"(121.421,31.141)",121.421,31.141
"(121.47399999999999,31.294)",121.47399999999999,31.294
"(121.436,31.183000000000003)",121.436,31.183000000000003
"(121.485,31.218000000000004)",121.485,31.218000000000004
"(121.51799999999999,31.287)",121.51799999999999,31.287
"(121.49700000000001,31.314)",121.49700000000001,31.314
"(121.538,31.205)",121.538,31.205
"(121.54299999999999,31.275)",121.54299999999999,31.275
"(121.344,31.26)",121.344,31.26
"(121.50299999999999,31.263)",121.50299999999999,31.263
"(121.49,31.261999999999997)",121.49,31.261999999999997
"(121.48200000000001,31.281999999999996)",121.48200000000001,31.281999999999996
"(121.54899999999999,31.289)",121.54899999999999,31.289
"(121.413,31.17)",121.413,31.17
"(121.383,31.255)",121.383,31.255
"(121.446,31.191)",121.446,31.191
"(121.42299999999999,31.123)",121.42299999999999,31.123
"(121.525,31.316)",121.525,31.316
"(121.448,31.311999999999998)",121.448,31.311999999999998
"(121.51299999999999,31.31)",121.51299999999999,31.31
"(121.52600000000001,31.287)",121.52600000000001,31.287
"(121.311,31.243000000000002)",121.311,31.243000000000002
"(121.55,31.269000000000002)",121.55,31.269000000000002
"(121.383,31.221)",121.383,31.221
"(121.436,31.225)",121.436,31.225
"(121.352,31.346999999999998)",121.352,31.346999999999998
"(121.431,31.136)",121.431,31.136
"(121.523,31.264)",121.523,31.264
"(121.475,31.214000000000002)",121.475,31.214000000000002
"(121.478,31.27)",121.478,31.27
"(121.492,31.342)",121.492,31.342
"(121.50299999999999,31.285)",121.50299999999999,31.285
"(121.441,31.194000000000003)",121.441,31.194000000000003
"(121.348,31.265)",121.348,31.265
"(121.492,31.336)",121.492,31.336
"(121.45700000000001,31.225)",121.45700000000001,31.225
"(121.35799999999999,31.215)",121.35799999999999,31.215
"(121.48299999999999,31.232)",121.48299999999999,31.232
"(121.471,31.205)",121.471,31.205
"(121.56200000000001,31.213)",121.56200000000001,31.213
"(121.44,31.236)",121.44,31.236
"(121.352,31.266)",121.352,31.266
"(121.446,31.203000000000003)",121.446,31.203000000000003
"(121.4,31.289)",121.4,31.289
"(121.29799999999999,31.313000000000002)",121.29799999999999,31.313000000000002
"(121.475,31.3)",121.475,31.3
"(121.43799999999999,31.197)",121.43799999999999,31.197
"(121.54899999999999,31.226)",121.54899999999999,31.226
"(121.662,31.206)",121.662,31.206
"(121.505,31.274)",121.505,31.274
"(121.436,31.318)",121.436,31.318
"(121.436,31.142)",121.436,31.142
"(121.40100000000001,31.291)",121.40100000000001,31.291
"(121.43299999999999,31.259)",121.43299999999999,31.259
"(121.363,31.236)",121.363,31.236
"(121.50299999999999,31.263)",121.50299999999999,31.263
"(121.427,31.281)",121.427,31.281
"(121.4,31.241)",121.4,31.241
"(121.421,31.285)",121.421,31.285
"(121.441,31.188000000000002)",121.441,31.188000000000002
"(121.449,31.188000000000002)",121.449,31.188000000000002
"(121.537,31.205)",121.537,31.205
"(121.436,31.264)",121.436,31.264
"(121.439,31.229)",121.439,31.229
"(121.415,31.27)",121.415,31.27
"(121.381,31.314)",121.381,31.314
"(121.449,31.308000000000003)",121.449,31.308000000000003
"(121.333,31.168000000000003)",121.333,31.168000000000003
"(121.42399999999999,31.203000000000003)",121.42399999999999,31.203000000000003
"(121.399,31.281)",121.399,31.281
"(121.47399999999999,31.296999999999997)",121.47399999999999,31.296999999999997
"(121.39399999999999,31.221)",121.39399999999999,31.221
"(121.45200000000001,31.182)",121.45200000000001,31.182
"(121.538,31.319000000000003)",121.538,31.319000000000003
"(121.522,31.283)",121.522,31.283
"(121.478,31.285999999999998)",121.478,31.285999999999998
"(121.429,31.233)",121.429,31.233
"(121.46,31.223000000000003)",121.46,31.223000000000003
"(121.485,31.305999999999997)",121.485,31.305999999999997
"(121.421,31.285)",121.421,31.285
"(121.477,31.225)",121.477,31.225
"(121.421,31.284000000000002)",121.421,31.284000000000002
"(121.444,31.208000000000002)",121.444,31.208000000000002
"(121.52,31.314)",121.52,31.314
"(121.446,31.319000000000003)",121.446,31.319000000000003
"(121.352,31.153000000000002)",121.352,31.153000000000002
"(121.507,31.281)",121.507,31.281
"(121.435,31.238000000000003)",121.435,31.238000000000003
"(121.48,31.205)",121.48,31.205
"(121.366,31.276)",121.366,31.276
"(121.33200000000001,31.264)",121.33200000000001,31.264
"(121.50399999999999,31.305)",121.50399999999999,31.305
"(121.375,31.236)",121.375,31.236
"(121.428,31.166999999999998)",121.428,31.166999999999998
"(121.52600000000001,31.308000000000003)",121.52600000000001,31.308000000000003
"(121.521,31.315)",121.521,31.315
"(121.54299999999999,31.273000000000003)",121.54299999999999,31.273000000000003
"(121.48,31.296999999999997)",121.48,31.296999999999997
"(121.431,31.151)",121.431,31.151
"(121.53399999999999,31.284000000000002)",121.53399999999999,31.284000000000002
"(121.34299999999999,31.291)",121.34299999999999,31.291
"(121.321,31.24)",121.321,31.24
"(121.46799999999999,31.263)",121.46799999999999,31.263
"(121.44200000000001,31.203000000000003)",121.44200000000001,31.203000000000003
"(121.507,31.313000000000002)",121.507,31.313000000000002
"(121.49,31.294)",121.49,31.294
"(121.491,31.248)",121.491,31.248
"(121.435,31.124000000000002)",121.435,31.124000000000002
"(121.516,31.305)",121.516,31.305
"(121.434,31.133000000000003)",121.434,31.133000000000003
"(121.48200000000001,31.195)",121.48200000000001,31.195
"(121.46700000000001,31.263)",121.46700000000001,31.263
"(121.33,31.123)",121.33,31.123
"(121.531,31.315)",121.531,31.315
"(121.421,31.285)",121.421,31.285
"(121.45100000000001,31.281999999999996)",121.45100000000001,31.281999999999996
"(121.384,31.249000000000002)",121.384,31.249000000000002
"(121.44200000000001,31.323)",121.44200000000001,31.323
"(121.536,31.316999999999997)",121.536,31.316999999999997
"(121.51,31.269000000000002)",121.51,31.269000000000002
"(121.512,31.302)",121.512,31.302
"(121.48100000000001,31.295)",121.48100000000001,31.295
"(121.34,31.266)",121.34,31.266
"(121.506,31.269000000000002)",121.506,31.269000000000002
"(121.458,31.259)",121.458,31.259
"(121.485,31.252)",121.485,31.252
"(121.458,31.215)",121.458,31.215
"(121.40899999999999,31.147)",121.40899999999999,31.147
"(121.464,31.194000000000003)",121.464,31.194000000000003
"(121.514,31.301)",121.514,31.301
"(121.46799999999999,31.264)",121.46799999999999,31.264
"(121.52799999999999,31.331)",121.52799999999999,31.331
"(121.42299999999999,31.273000000000003)",121.42299999999999,31.273000000000003
"(121.37299999999999,31.344)",121.37299999999999,31.344
"(121.477,31.252)",121.477,31.252
"(121.516,31.283)",121.516,31.283
"(121.48200000000001,31.261999999999997)",121.48200000000001,31.261999999999997
"(121.32600000000001,31.299)",121.32600000000001,31.299
"(121.359,31.259)",121.359,31.259
"(121.311,31.239)",121.311,31.239
"(121.51299999999999,31.311)",121.51299999999999,31.311
"(121.398,31.299)",121.398,31.299
"(121.516,31.3)",121.516,31.3
"(121.48,31.269000000000002)",121.48,31.269000000000002
"(121.458,31.259)",121.458,31.259
"(121.49799999999999,31.272)",121.49799999999999,31.272
"(121.45200000000001,31.346999999999998)",121.45200000000001,31.346999999999998
"(121.374,31.108)",121.374,31.108
"(121.322,31.298000000000002)",121.322,31.298000000000002
"(121.51100000000001,31.302)",121.51100000000001,31.302
"(121.492,31.268)",121.492,31.268
"(121.305,31.266)",121.305,31.266
"(121.507,31.291)",121.507,31.291
"(121.458,31.259)",121.458,31.259
"(121.509,31.252)",121.509,31.252
"(121.48100000000001,31.265)",121.48100000000001,31.265
"(121.506,31.311)",121.506,31.311
"(121.475,31.23)",121.475,31.23
"(121.554,31.285)",121.554,31.285
"(121.48899999999999,31.201)",121.48899999999999,31.201
"(121.431,31.197)",121.431,31.197
"(121.522,31.283)",121.522,31.283
"(121.447,31.201)",121.447,31.201
"(121.413,31.269000000000002)",121.413,31.269000000000002
"(121.554,31.304000000000002)",121.554,31.304000000000002
"(121.53,31.285999999999998)",121.53,31.285999999999998
"(121.57600000000001,31.241999999999997)",121.57600000000001,31.241999999999997
"(121.45100000000001,31.423000000000002)",121.45100000000001,31.423000000000002
"(121.506,31.329)",121.506,31.329
"(121.51100000000001,31.259)",121.51100000000001,31.259
"(121.40899999999999,31.178)",121.40899999999999,31.178
"(121.385,31.226999999999997)",121.385,31.226999999999997
"(121.454,31.14)",121.454,31.14
"(121.454,31.268)",121.454,31.268
"(121.50399999999999,31.236)",121.50399999999999,31.236
"(121.45299999999999,31.206)",121.45299999999999,31.206
"(121.49600000000001,31.247)",121.49600000000001,31.247
"(121.44,31.295)",121.44,31.295
"(121.375,31.237)",121.375,31.237
"(121.51899999999999,31.281999999999996)",121.51899999999999,31.281999999999996
"(121.419,31.138)",121.419,31.138
"(121.485,31.303)",121.485,31.303
"(121.366,31.351999999999997)",121.366,31.351999999999997
"(121.445,31.379)",121.445,31.379
"(121.553,31.28)",121.553,31.28
"(121.54299999999999,31.26)",121.54299999999999,31.26
"(121.53200000000001,31.313000000000002)",121.53200000000001,31.313000000000002
"(121.459,31.33)",121.459,31.33
"(121.51799999999999,31.285999999999998)",121.51799999999999,31.285999999999998
"(121.434,31.201)",121.434,31.201
"(121.35,31.281)",121.35,31.281
"(121.428,31.25)",121.428,31.25
"(121.29700000000001,31.203000000000003)",121.29700000000001,31.203000000000003
"(121.42200000000001,31.158)",121.42200000000001,31.158
"(121.491,31.345)",121.491,31.345
"(121.53399999999999,31.328000000000003)",121.53399999999999,31.328000000000003
"(121.40700000000001,31.171999999999997)",121.40700000000001,31.171999999999997
"(121.531,31.314)",121.531,31.314
"(121.439,31.164)",121.439,31.164
"(121.47,31.285)",121.47,31.285
"(121.359,31.151)",121.359,31.151
"(121.478,31.203000000000003)",121.478,31.203000000000003
"(121.365,31.276)",121.365,31.276
"(121.541,31.318)",121.541,31.318
"(121.51799999999999,31.304000000000002)",121.51799999999999,31.304000000000002
"(121.459,31.235)",121.459,31.235
"(121.43799999999999,31.238000000000003)",121.43799999999999,31.238000000000003
"(121.339,31.252)",121.339,31.252
"(121.48200000000001,31.223000000000003)",121.48200000000001,31.223000000000003
"(121.49700000000001,31.307)",121.49700000000001,31.307
"(121.536,31.264)",121.536,31.264
"(121.463,31.265)",121.463,31.265
"(121.48299999999999,31.261)",121.48299999999999,31.261
"(121.44200000000001,31.163)",121.44200000000001,31.163
"(121.37799999999999,31.155)",121.37799999999999,31.155
"(121.361,31.204)",121.361,31.204
"(121.45299999999999,31.334)",121.45299999999999,31.334
"(121.59299999999999,31.281999999999996)",121.59299999999999,31.281999999999996
"(121.415,31.267)",121.415,31.267
"(121.456,31.173000000000002)",121.456,31.173000000000002
"(121.39399999999999,31.281999999999996)",121.39399999999999,31.281999999999996
"(121.444,31.249000000000002)",121.444,31.249000000000002
"(121.446,31.261)",121.446,31.261
"(121.34899999999999,31.26)",121.34899999999999,31.26
"(121.445,31.166)",121.445,31.166
"(121.355,31.23)",121.355,31.23
"(121.274,31.173000000000002)",121.274,31.173000000000002
"(121.456,31.17)",121.456,31.17
"(121.385,31.252)",121.385,31.252
"(121.53399999999999,31.328000000000003)",121.53399999999999,31.328000000000003
"(121.46799999999999,31.229)",121.46799999999999,31.229
"(121.501,31.279)",121.501,31.279
"(121.47399999999999,31.399)",121.47399999999999,31.399
"(121.447,31.319000000000003)",121.447,31.319000000000003
"(121.49,31.331)",121.49,31.331
"(121.522,31.311999999999998)",121.522,31.311999999999998
"(121.461,31.191999999999997)",121.461,31.191999999999997
"(121.48700000000001,31.201999999999998)",121.48700000000001,31.201999999999998
"(121.435,31.201999999999998)",121.435,31.201999999999998
"(121.351,31.133000000000003)",121.351,31.133000000000003
"(121.53200000000001,31.323)",121.53200000000001,31.323
"(121.37,31.355999999999998)",121.37,31.355999999999998
"(121.51299999999999,31.26)",121.51299999999999,31.26
"(121.46799999999999,31.186999999999998)",121.46799999999999,31.186999999999998
"(121.45100000000001,31.166999999999998)",121.45100000000001,31.166999999999998
"(121.529,31.283)",121.529,31.283
"(121.461,31.269000000000002)",121.461,31.269000000000002
"(121.514,31.281)",121.514,31.281
"(121.40799999999999,31.357)",121.40799999999999,31.357
"(121.37700000000001,31.272)",121.37700000000001,31.272
"(121.477,31.211)",121.477,31.211
"(121.538,31.232)",121.538,31.232
"(121.59299999999999,31.285)",121.59299999999999,31.285
"(121.479,31.267)",121.479,31.267
"(121.538,31.291)",121.538,31.291
"(121.381,31.194000000000003)",121.381,31.194000000000003
"(121.331,31.268)",121.331,31.268
"(121.443,31.156999999999996)",121.443,31.156999999999996
"(121.493,31.174)",121.493,31.174
"(121.51799999999999,31.275)",121.51799999999999,31.275
"(121.476,31.27)",121.476,31.27
"(121.537,31.314)",121.537,31.314
"(121.535,31.3)",121.535,31.3
"(121.479,31.226999999999997)",121.479,31.226999999999997
"(121.45100000000001,31.194000000000003)",121.45100000000001,31.194000000000003
"(121.399,31.244)",121.399,31.244
"(121.57,31.254)",121.57,31.254
"(121.447,31.198)",121.447,31.198
"(121.354,31.226)",121.354,31.226
"(121.48100000000001,31.305999999999997)",121.48100000000001,31.305999999999997
"(121.523,31.322)",121.523,31.322
"(121.505,31.264)",121.505,31.264
"(121.506,31.336)",121.506,31.336
"(121.471,31.201999999999998)",121.471,31.201999999999998
"(121.42399999999999,31.249000000000002)",121.42399999999999,31.249000000000002
"(121.406,31.329)",121.406,31.329
"(121.508,31.296999999999997)",121.508,31.296999999999997
"(121.53399999999999,31.287)",121.53399999999999,31.287
"(121.515,31.29)",121.515,31.29
"(121.35700000000001,31.406999999999996)",121.35700000000001,31.406999999999996
"(121.471,31.22)",121.471,31.22
"(121.363,31.281)",121.363,31.281
"(121.455,31.313000000000002)",121.455,31.313000000000002
"(121.459,31.29)",121.459,31.29
"(121.405,31.334)",121.405,31.334
"(121.531,31.315)",121.531,31.315
"(121.515,31.3)",121.515,31.3
"(121.51100000000001,31.331)",121.51100000000001,31.331
